Date,Open,High,Low,Close,Adj Close,Volume
2001-11-01,52.130001,52.130001,51.419998,51.880001,26.629623,1600
2001-12-01,51.880001,53.049999,50.680000,51.660000,26.516687,8400
2002-01-01,51.770000,53.630001,45.799999,46.169998,23.705696,18200
2002-02-01,46.470001,46.470001,41.900002,44.340000,22.766094,10400
2002-03-01,44.509998,47.439999,44.509998,44.849998,23.027950,152200
2002-04-01,44.750000,44.750000,39.200001,39.889999,20.481264,267300
2002-05-01,39.939999,41.340000,37.950001,40.389999,20.737989,178400
2002-06-01,40.389999,40.389999,33.290001,35.590000,18.273458,108000
2002-07-01,36.349998,36.810001,31.010000,33.820000,17.364662,199400
2002-08-01,33.820000,36.299999,31.600000,34.009998,17.462217,389000
2002-09-01,33.000000,33.209999,29.190001,29.190001,14.987416,237300
2002-10-01,29.010000,36.689999,29.010000,35.740002,18.350475,131400
2002-11-01,36.099998,39.799999,36.099998,39.380001,20.219410,157200
2002-12-01,40.540001,40.549999,36.259998,36.740002,18.863920,32600
2003-01-01,37.189999,40.590000,35.650002,35.650002,18.618673,71600
2003-02-01,35.650002,36.389999,33.740002,34.200001,17.861385,22100
2003-03-01,34.200001,35.250000,31.049999,33.810001,17.657707,16400
2003-04-01,33.950001,37.520000,33.950001,37.400002,19.532631,65700
2003-05-01,37.049999,40.500000,37.049999,40.500000,21.151644,140500
2003-06-01,40.650002,41.700001,40.000000,40.549999,21.177759,161000
2003-07-01,40.310001,41.500000,39.049999,39.500000,20.629381,32200
2003-08-01,39.150002,40.590000,38.950001,39.599998,20.681616,45800
2003-09-01,39.580002,41.400002,39.349998,39.500000,20.629381,76400
2003-10-01,39.700001,41.799999,39.700001,41.240002,21.538126,155400
2003-11-01,41.340000,42.889999,40.250000,42.470001,22.180508,64400
2003-12-01,43.349998,45.540001,43.119999,45.529999,23.778625,77600
2004-01-01,45.980000,49.380001,45.970001,47.389999,25.206036,216000
2004-02-01,47.200001,49.590000,46.770000,47.919998,25.487926,108300
2004-03-01,48.400002,48.889999,45.049999,46.790001,24.886902,120200
2004-04-01,47.049999,47.590000,45.509998,45.889999,24.408203,43700
2004-05-01,45.610001,46.840000,42.860001,44.209999,23.514631,153400
2004-06-01,44.139999,45.240002,43.700001,44.759998,23.807173,121400
2004-07-01,44.900002,45.049999,43.299999,44.720001,23.785904,51700
2004-08-01,44.700001,45.509998,43.480000,45.070000,23.972063,97100
2004-09-01,45.310001,46.669998,45.099998,46.150002,24.546499,50200
2004-10-01,46.900002,48.770000,46.860001,48.689999,25.897486,65600
2004-11-01,48.500000,52.200001,48.500000,51.889999,27.599508,184200
2004-12-01,52.450001,53.959999,51.639999,53.490002,28.450535,214500
2005-01-01,53.490002,53.590000,49.820000,50.599998,27.253859,225100
2005-02-01,50.200001,51.849998,50.200001,51.290001,27.625513,146400
2005-03-01,51.459999,52.299999,49.450001,49.840000,26.844521,121500
2005-04-01,50.209999,50.549999,48.549999,49.400002,26.607531,179700
2005-05-01,49.419998,50.099998,48.250000,49.250000,26.526747,107100
2005-06-01,49.000000,50.150002,48.799999,49.570000,26.699093,134200
2005-07-01,49.799999,52.000000,48.750000,51.619999,27.803257,182300
2005-08-01,52.000000,52.970001,50.919998,51.900002,27.954065,316200
2005-09-01,51.900002,53.080002,51.169998,51.750000,27.873274,349300
2005-10-01,51.759998,52.200001,49.000000,51.189999,27.571648,170000
2005-11-01,51.000000,51.439999,48.680000,50.130001,27.000721,129600
2005-12-01,50.410000,50.770000,48.349998,48.660000,26.208956,312500
2006-01-01,48.770000,51.180000,47.770000,49.139999,27.134739,247500
2006-02-01,48.990002,50.889999,48.250000,49.470001,27.316967,353300
2006-03-01,49.919998,52.360001,49.860001,51.509998,28.443441,670300
2006-04-01,51.599998,53.230000,50.439999,52.810001,29.161295,260500
2006-05-01,53.599998,54.599998,50.250000,51.950001,28.686409,293600
2006-06-01,51.900002,53.509998,50.009998,52.500000,28.990116,199600
2006-07-01,52.650002,54.590000,49.959999,53.970001,29.801838,365400
2006-08-01,53.700001,55.000000,52.930000,54.799999,30.260160,292400
2006-09-01,54.750000,57.849998,54.029999,57.700001,31.861519,464800
2006-10-01,57.500000,61.740002,57.099998,61.330002,33.865971,932400
2006-11-01,61.099998,62.230000,59.139999,62.180000,34.335335,606200
2006-12-01,62.160000,64.849998,61.650002,63.310001,34.959309,541300
2007-01-01,64.040001,65.510002,62.619999,64.849998,36.670380,746000
2007-02-01,65.199997,66.669998,62.770000,64.589996,36.523357,799300
2007-03-01,62.799999,67.279999,61.099998,65.690002,37.145378,810500
2007-04-01,66.489998,69.000000,66.019997,67.839996,38.361115,554200
2007-05-01,68.139999,72.540001,67.839996,72.300003,40.883102,870500
2007-06-01,72.809998,72.820000,70.010002,71.830002,40.617332,705000
2007-07-01,72.320000,74.080002,69.449997,70.160004,39.673004,689200
2007-08-01,69.900002,73.980003,62.270000,72.870003,41.205410,1418500
2007-09-01,72.639999,78.309998,70.989998,77.790001,43.987495,1640600
2007-10-01,78.089996,83.129997,76.769997,82.930000,46.893978,1793700
2007-11-01,81.849998,81.849998,76.500000,79.150002,44.756516,1242100
2007-12-01,79.660004,82.000000,76.699997,77.430000,43.783920,840500
2008-01-01,77.430000,78.199997,63.990002,71.730003,41.356113,1952500
2008-02-01,71.349998,72.419998,65.699997,67.510002,38.923054,1967900
2008-03-01,67.690002,68.139999,63.500000,67.019997,38.640549,1517700
2008-04-01,67.440002,70.570000,67.440002,69.949997,40.329853,1887600
2008-05-01,69.720001,72.500000,69.709999,71.400002,41.165848,999300
2008-06-01,70.980003,71.110001,62.419998,63.680000,36.714863,2203500
2008-07-01,63.340000,65.389999,60.590000,61.830002,36.454193,849300
2008-08-01,62.119999,62.250000,58.840000,60.360001,35.587502,1748000
2008-09-01,60.450001,61.340000,51.169998,54.770000,32.291710,845900
2008-10-01,54.150002,62.000000,40.360001,46.680000,27.521940,933800
2008-11-01,46.529999,50.259998,41.700001,48.639999,28.677534,981200
2008-12-01,48.009998,52.650002,45.560001,51.330002,30.263527,1916500
2009-01-01,50.980000,51.990002,44.029999,44.419998,26.696123,1560900
2009-02-01,44.150002,47.500000,41.380001,42.799999,25.722519,2205300
2009-03-01,42.439999,45.810001,38.840000,43.830002,26.341541,986800
2009-04-01,44.400002,46.910000,43.650002,44.930000,27.002632,1062600
2009-05-01,45.419998,48.119999,44.849998,48.119999,28.919796,687700
2009-06-01,50.090000,50.090000,45.630001,47.560001,28.583248,1157900
2009-07-01,48.200001,51.290001,45.369999,51.110001,31.597378,1747100
2009-08-01,51.750000,52.720001,49.650002,51.660000,31.937393,873000
2009-09-01,51.529999,55.209999,50.099998,53.830002,33.278938,882400
2009-10-01,53.529999,54.900002,52.029999,52.770000,32.623634,1151600
2009-11-01,53.080002,56.549999,52.090000,55.580002,34.360828,655000
2009-12-01,56.410000,57.439999,53.869999,54.680000,33.804432,1830600
2010-01-01,55.150002,55.810001,51.000000,51.099998,32.106567,1582600
2010-02-01,51.730000,52.290001,49.610001,50.900002,31.980904,963900
2010-03-01,51.250000,53.549999,50.759998,53.110001,33.369465,1131700
2010-04-01,53.360001,54.450001,51.270000,52.139999,32.760002,1295800
2010-05-01,52.400002,52.650002,20.000000,48.540001,30.498098,1970600
2010-06-01,48.380001,51.660000,47.730000,47.820000,30.045713,727500
2010-07-01,48.160000,53.669998,47.750000,53.130001,34.364643,1120600
2010-08-01,53.900002,55.070000,51.990002,53.200001,34.409916,2018800
2010-09-01,53.990002,57.810001,53.900002,57.180000,36.984196,1671600
2010-10-01,57.630001,59.779999,57.230000,59.660000,38.588264,1307600
2010-11-01,59.680000,61.349998,56.099998,56.599998,36.609047,1441900
2010-12-01,57.500000,59.320000,57.299999,58.270000,37.689209,1077500
2011-01-01,58.689999,60.290001,57.680000,59.240002,38.978695,1465900
2011-02-01,59.639999,60.759998,58.700001,60.360001,39.715637,1499400
2011-03-01,60.740002,61.980000,56.610001,61.750000,40.630230,1280100
2011-04-01,61.869999,63.820000,61.049999,63.560001,41.821171,831500
2011-05-01,64.080002,64.110001,60.750000,62.820000,41.334259,1145700
2011-06-01,62.599998,62.650002,58.209999,60.590000,39.866962,715900
2011-07-01,60.480000,61.220001,57.770000,59.320000,40.176682,767400
2011-08-01,60.060001,60.500000,52.939999,57.380001,38.862740,3270200
2011-09-01,57.610001,57.970001,52.250000,54.299999,36.776703,932700
2011-10-01,54.070000,59.650002,52.459999,57.750000,39.113342,1613700
2011-11-01,56.389999,58.490002,53.380001,57.230000,38.761139,1215200
2011-12-01,56.860001,57.439999,53.330002,55.790001,37.785854,969800
2012-01-01,56.520000,56.730000,54.459999,55.189999,38.283859,1010200
2012-02-01,55.549999,56.750000,55.230000,56.389999,39.116272,1795700
2012-03-01,56.430000,57.209999,55.110001,56.509998,39.199505,963200
2012-04-01,56.430000,57.139999,54.310001,57.009998,39.546349,925600
2012-05-01,57.130001,57.590000,54.209999,54.779999,37.999447,886200
2012-06-01,54.290001,58.169998,54.130001,57.580002,39.941738,1152100
2012-07-01,57.580002,59.700001,56.189999,59.419998,42.378258,2407600
2012-08-01,59.959999,60.560001,58.509998,59.450001,42.399662,1401000
2012-09-01,59.450001,62.009998,59.099998,60.799999,43.362480,933100
2012-10-01,60.880001,62.070000,58.119999,58.270000,41.558083,1443200
2012-11-01,58.720001,58.970001,55.480000,58.250000,41.543819,1784400
2012-12-01,58.299999,59.259998,56.500000,57.169998,40.773560,1575700
2013-01-01,58.139999,59.340000,57.669998,59.270000,43.111259,1163200
2013-02-01,59.549999,60.000000,56.799999,57.750000,42.005653,1134600
2013-03-01,57.470001,60.220001,57.279999,59.930000,43.591324,854800
2013-04-01,59.950001,63.990002,59.680000,63.919998,46.493530,940500
2013-05-01,63.980000,64.370003,60.299999,60.340000,43.889545,1175100
2013-06-01,60.189999,62.080002,57.680000,59.389999,43.198544,1381600
2013-07-01,59.619999,62.099998,58.980000,61.209999,45.566425,816400
2013-08-01,61.910000,62.290001,59.590000,60.439999,44.993210,2566900
2013-09-01,61.040001,64.779999,60.410000,64.180000,47.777370,1666300
2013-10-01,64.489998,68.849998,64.150002,68.379997,50.903976,1200600
2013-11-01,68.550003,68.680000,66.680000,68.010002,50.628540,1638500
2013-12-01,67.699997,68.440002,65.739998,68.309998,50.851852,839300
2014-01-01,67.730003,68.029999,64.110001,65.099998,49.181732,1516100
2014-02-01,64.489998,67.120003,62.930000,66.300003,50.088306,1258200
2014-03-01,65.360001,67.110001,64.519997,66.860001,50.511375,1746800
2014-04-01,66.809998,68.250000,65.769997,68.199997,51.523720,519500
2014-05-01,68.199997,69.639999,68.040001,69.459999,52.475620,515600
2014-06-01,69.900002,70.160004,62.630001,63.060001,47.640556,495800
2014-07-01,63.389999,66.230003,62.630001,64.190002,53.399891,1197800
2014-08-01,64.150002,64.620003,61.970001,64.620003,53.757610,1634000
2014-09-01,64.650002,65.239998,62.639999,62.889999,52.318409,1533400
2014-10-01,62.730000,63.849998,58.590000,63.830002,53.100407,1134900
2014-11-01,63.580002,65.120003,62.549999,64.879997,53.973904,1103300
2014-12-01,64.620003,64.820000,59.970001,60.090000,49.989082,1044100
2015-01-01,60.150002,62.599998,58.380001,61.180000,51.796303,899500
2015-02-01,61.310001,64.000000,61.139999,63.799999,54.014450,1029000
2015-03-01,63.889999,63.900002,60.270000,61.299999,51.897892,1060800
2015-04-01,61.369999,65.589996,61.139999,64.680000,54.759472,1085900
2015-05-01,64.839996,65.230003,63.619999,63.880001,54.082176,1210900
2015-06-01,63.750000,65.360001,62.000000,62.139999,52.609055,1094900
2015-07-01,62.599998,63.680000,60.509998,62.910000,54.143383,1588900
2015-08-01,63.060001,63.959999,47.549999,59.849998,51.509796,1580600
2015-09-01,59.279999,60.450001,55.799999,56.720001,48.815971,1394200
2015-10-01,56.630001,61.169998,55.750000,60.669998,52.215534,605700
2015-11-01,60.810001,60.990002,58.500000,59.820000,51.483982,468300
2015-12-01,60.029999,60.200001,56.900002,57.849998,49.788502,533400
2016-01-01,56.919998,58.840000,53.279999,58.810001,51.671524,720200
2016-02-01,58.880001,59.730000,56.669998,59.009998,51.847248,1440200
2016-03-01,59.520000,62.980000,59.520000,62.270000,54.711544,1164400
2016-04-01,61.500000,63.680000,60.830002,62.180000,54.632477,799100
2016-05-01,62.759998,63.060001,60.660000,62.220001,54.667618,1018300
2016-06-01,61.970001,63.380001,59.759998,63.189999,55.519871,565700
2016-07-01,63.270000,63.980000,62.180000,63.700001,56.948967,815000
2016-08-01,63.849998,64.519997,61.709999,61.889999,55.330799,614100
2016-09-01,61.880001,63.270000,60.380001,61.849998,55.295033,333500
2016-10-01,61.700001,61.910000,58.730000,59.029999,52.773899,992200
2016-11-01,58.919998,58.990002,55.360001,57.259998,51.191490,584600
2016-12-01,57.200001,60.080002,56.889999,58.900002,52.657677,531200
2017-01-01,58.930000,60.599998,58.930000,59.459999,54.323307,335000
2017-02-01,59.500000,59.880001,58.160000,59.000000,53.903046,474800
2017-03-01,59.250000,60.639999,58.580002,59.480000,54.341576,312800
2017-04-01,59.400002,59.869999,58.650002,58.660000,53.592419,497100
2017-05-01,58.720001,61.119999,58.240002,61.020000,55.748539,541600
2017-06-01,61.080002,61.459999,58.310001,58.500000,53.446243,681500
2017-07-01,58.529999,61.220001,57.549999,61.110001,56.787003,479500
2017-08-01,61.380001,61.639999,59.630001,60.410000,56.136520,509700
2017-09-01,60.250000,60.970001,58.759998,60.380001,56.108646,379300
2017-10-01,60.259998,60.669998,58.810001,58.950001,54.779804,1369200
2017-11-01,59.299999,61.400002,57.820000,61.160000,56.833466,811400
2017-12-01,60.900002,62.220001,60.220001,60.529999,56.248032,590900
2018-01-01,60.860001,62.549999,60.000000,61.779999,58.395237,872400
2018-02-01,61.619999,62.090000,56.150002,57.799999,54.633289,754900
2018-03-01,57.570000,59.090000,56.000000,57.330002,54.189045,537400
2018-04-01,57.150002,58.950001,56.169998,58.230000,55.039734,498600
2018-05-01,58.139999,58.139999,54.779999,55.070000,52.052860,551000
2018-06-01,55.279999,56.990002,53.590000,54.070000,51.107647,508400
2018-07-01,53.630001,56.340000,53.470001,55.980000,54.182285,546000
2018-08-01,56.000000,57.230000,55.439999,55.919998,54.124210,766800
2018-09-01,55.439999,58.500000,54.810001,57.880001,56.021275,2675700
2018-10-01,58.160000,58.310001,51.250000,53.950001,52.217480,2001600
2018-11-01,53.939999,55.000000,51.430000,54.610001,52.856285,1158000
2018-12-01,55.400002,55.400002,47.830002,50.180000,48.568546,1404200
2019-01-01,49.610001,54.919998,49.610001,54.730000,53.873249,1131700
2019-02-01,54.680000,55.529999,53.810001,54.900002,54.040588,907100
2019-03-01,55.160000,57.160000,54.669998,56.279999,55.398983,619600
2019-04-01,56.580002,60.529999,56.580002,59.189999,58.263432,839000
2019-05-01,59.389999,59.400002,55.770000,55.849998,54.975716,689400
2019-06-01,55.450001,57.750000,54.490002,57.240002,56.343960,1007000
2019-07-01,57.830002,59.820000,57.410000,58.669998,58.669998,1017600
2019-08-01,58.840000,59.380001,55.490002,57.139999,57.139999,495200
2019-09-01,56.810001,59.150002,56.549999,57.650002,57.650002,575900
