Date,Open,High,Low,Close,Adj Close,Volume
2001-08-01,42.166668,42.166668,41.073334,41.073334,19.584742,17700
2001-09-01,41.009998,41.009998,36.566666,38.450001,18.333866,148200
2001-10-01,38.396667,38.770000,36.583332,37.096668,17.688559,176400
2001-11-01,37.266666,39.430000,37.266666,39.356667,18.766191,615000
2001-12-01,39.333332,40.326668,38.666668,39.560001,18.863140,549900
2002-01-01,39.093334,39.766666,38.799999,39.189999,19.157900,218100
2002-02-01,39.226665,40.240002,38.896667,40.150002,19.627188,121200
2002-03-01,40.233334,42.380001,40.233334,42.316666,20.686357,164700
2002-04-01,42.049999,44.166668,41.516666,42.230000,20.902006,376200
2002-05-01,42.389999,43.200001,41.443333,42.973331,21.269934,204600
2002-06-01,42.796665,44.416668,42.366665,43.666668,21.613096,374100
2002-07-01,43.650002,43.653332,34.790001,41.250000,20.652809,993900
2002-08-01,41.000000,41.426666,38.849998,41.343334,20.699539,406800
2002-09-01,41.033333,41.076668,38.983334,39.233334,19.643116,161700
2002-10-01,38.746666,39.116665,34.666668,36.833332,18.695576,1228500
2002-11-01,36.860001,38.833332,36.849998,38.700001,19.643045,423300
2002-12-01,38.980000,39.209999,37.836666,38.759998,19.673498,837600
2003-01-01,38.833332,39.643333,36.666668,37.570000,19.247240,473100
2003-02-01,37.666668,38.476665,36.766666,38.270000,19.605854,510000
2003-03-01,38.270000,39.533333,37.340000,38.876667,19.916651,300300
2003-04-01,38.716667,41.193333,38.633335,40.000000,20.796148,507000
2003-05-01,40.153332,43.160000,39.833332,42.096668,21.886221,301500
2003-06-01,42.466667,44.193333,41.533333,42.599998,22.147896,480900
2003-07-01,42.549999,45.130001,42.306667,44.900002,23.665409,1515300
2003-08-01,44.763332,45.169998,43.883335,45.169998,23.807714,763500
2003-09-01,45.253334,46.496666,45.099998,46.066666,24.280321,1304100
2003-10-01,46.266666,48.200001,45.803333,46.779999,24.996687,1115400
2003-11-01,47.016666,49.000000,47.016666,48.863335,26.109901,938100
2003-12-01,49.066666,50.493332,48.966667,49.926666,26.678093,982200
