Date,Open,High,Low,Close,Adj Close,Volume
1998-12-01,23.312500,23.812500,23.187500,23.343750,15.525874,165600
1999-01-01,23.281250,24.562500,21.437500,21.812500,14.507448,1070900
1999-02-01,21.812500,23.218750,21.531250,21.625000,14.382734,1579500
1999-03-01,21.671875,25.687500,21.093750,24.593750,16.357250,6328000
1999-04-01,24.625000,28.875000,24.296875,28.234375,18.846123,5284700
1999-05-01,28.250000,29.125000,27.015625,27.625000,18.439371,4966300
1999-06-01,27.562500,29.375000,27.015625,28.046875,18.720974,3195400
1999-07-01,28.125000,29.375000,27.593750,28.578125,19.172203,970400
1999-08-01,28.390625,30.171875,27.953125,28.890625,19.381844,4458600
1999-09-01,28.890625,30.312500,26.250000,27.437500,18.406986,3957600
1999-10-01,27.500000,27.703125,25.687500,27.031250,18.216686,3291300
1999-11-01,27.062500,29.187500,25.375000,26.984375,18.185091,2711600
1999-12-01,26.937500,28.000000,26.156250,27.093750,18.258806,6257400
2000-01-01,27.312500,29.468750,25.875000,27.312500,18.460506,5903600
2000-02-01,27.312500,27.609375,24.625000,26.156250,17.679001,4213000
2000-03-01,26.015625,30.218750,25.937500,29.312500,19.812311,8607600
2000-04-01,29.500000,30.156250,27.515625,28.875000,19.581995,5818900
2000-05-01,29.187500,32.312500,29.000000,32.265625,21.881390,5148800
2000-06-01,32.156250,32.500000,30.093750,30.343750,20.578051,4563100
2000-07-01,30.187500,31.046875,28.281250,29.187500,19.889650,4206700
2000-08-01,29.437500,33.375000,29.437500,32.375000,22.061747,3902900
2000-09-01,32.281250,34.468750,31.000000,32.765625,22.327936,17712900
2000-10-01,32.937500,34.750000,30.875000,31.875000,21.814932,14760000
2000-11-01,32.125000,33.125000,29.906250,30.203125,20.670719,7471000
2000-12-01,30.250000,33.937500,30.125000,33.187500,22.713194,5079100
2001-01-01,33.750000,34.109375,30.187500,32.130001,22.055195,4092000
2001-02-01,32.130001,34.040001,31.549999,31.740000,21.787485,4613800
2001-03-01,31.850000,34.349998,29.450001,30.700001,21.073586,6845600
2001-04-01,30.500000,34.240002,29.049999,33.869999,23.320103,4746100
2001-05-01,33.580002,34.900002,31.809999,33.549999,23.099775,9348600
2001-06-01,33.500000,34.029999,29.840000,30.350000,20.896511,6929900
2001-07-01,30.200001,30.719999,28.250000,30.000000,20.752550,5077900
2001-08-01,30.350000,30.480000,28.500000,28.730000,19.874033,5719600
2001-09-01,28.740000,29.320000,23.750000,25.820000,17.861025,11451900
2001-10-01,25.600000,28.900000,25.030001,26.860001,18.684959,11513200
2001-11-01,26.790001,27.530001,24.000000,25.360001,17.641493,24805800
2001-12-01,25.230000,27.219999,24.700001,26.700001,18.573650,6896300
2002-01-01,26.700001,28.000000,23.200001,25.750000,17.986605,5965000
2002-02-01,25.770000,27.000000,24.830000,26.629999,18.601288,11707000
2002-03-01,26.980000,29.250000,26.719999,28.889999,20.179924,8185500
2002-04-01,29.049999,29.520000,27.030001,27.850000,19.519064,8995000
2002-05-01,27.650000,28.500000,26.780001,27.360001,19.175644,5860200
2002-06-01,27.250000,27.250000,25.250000,26.200001,18.362638,4299400
2002-07-01,26.260000,26.350000,19.379999,22.570000,15.913833,13229800
2002-08-01,22.180000,23.990000,20.120001,22.910000,16.153566,5151900
2002-09-01,22.400000,23.260000,20.510000,21.160000,14.919660,4293500
2002-10-01,21.200001,22.860001,20.190001,21.549999,15.277396,7631100
2002-11-01,21.549999,22.559999,20.799999,22.440001,15.908346,3982100
2002-12-01,22.530001,23.379999,21.950001,22.330000,15.830367,6810800
2003-01-01,22.450001,23.070000,20.459999,21.770000,15.512995,8272700
2003-02-01,21.799999,22.830000,21.059999,22.410000,15.969051,8332200
2003-03-01,22.360001,22.850000,21.450001,22.320000,15.904914,14874300
2003-04-01,22.350000,22.780001,21.809999,22.129999,15.852444,9953800
2003-05-01,22.320000,24.639999,21.980000,24.480000,17.535824,11640100
2003-06-01,24.600000,25.799999,24.049999,24.049999,17.227800,7342300
2003-07-01,23.889999,24.110001,22.920000,23.200001,16.698824,6841400
2003-08-01,23.250000,24.700001,22.730000,24.680000,17.764097,8117500
2003-09-01,24.610001,25.049999,23.750000,24.049999,17.310635,5283600
2003-10-01,24.000000,25.080000,23.760000,24.280001,17.564180,6555900
2003-11-01,24.320000,24.709999,23.900000,24.469999,17.701632,4802200
2003-12-01,24.590000,28.000000,24.500000,27.549999,19.929707,14588400
2004-01-01,27.809999,29.110001,27.400000,28.170000,20.469723,21490000
2004-02-01,28.240000,29.750000,27.520000,29.650000,21.545176,14154400
2004-03-01,29.870001,30.480000,28.010000,29.340000,21.319912,22773100
2004-04-01,29.389999,31.040001,28.910000,29.840000,21.775356,25964500
