Date,Open,High,Low,Close,Adj Close,Volume
1998-12-01,30.250000,30.828125,29.640625,30.234375,14.474599,162900
1999-01-01,30.015625,30.734375,29.203125,29.484375,14.115537,988800
1999-02-01,29.656250,29.796875,28.218750,28.671875,13.726551,502900
1999-03-01,28.437500,29.000000,26.687500,26.687500,12.776548,412200
1999-04-01,26.796875,29.828125,26.796875,29.265625,14.102972,350000
1999-05-01,29.359375,30.343750,29.046875,29.609375,14.268624,907900
1999-06-01,29.515625,31.000000,29.203125,30.640625,14.765582,581300
1999-07-01,30.796875,31.421875,29.906250,30.734375,14.901608,208100
1999-08-01,30.781250,31.468750,28.296875,29.265625,14.189481,395300
1999-09-01,29.062500,29.812500,27.890625,29.781250,14.439488,432900
1999-10-01,29.593750,30.375000,27.765625,29.937500,14.626693,397400
1999-11-01,30.000000,30.390625,28.500000,28.953125,14.145754,453400
1999-12-01,28.906250,29.843750,27.828125,28.140625,13.748791,2634100
2000-01-01,28.937500,28.937500,26.234375,27.640625,13.590632,1887600
2000-02-01,27.593750,27.609375,23.375000,24.281250,11.938860,1018600
2000-03-01,25.156250,27.093750,24.921875,26.734375,13.145039,1635500
2000-04-01,26.640625,29.375000,26.000000,28.484375,14.109903,1009300
2000-05-01,28.234375,28.859375,27.078125,28.421875,14.078940,2492500
2000-06-01,28.328125,29.906250,27.156250,27.250000,13.498446,10761200
2000-07-01,27.906250,29.015625,27.234375,27.671875,13.811275,3874900
2000-08-01,27.859375,29.312500,27.781250,28.750000,14.349374,681300
2000-09-01,28.984375,32.562500,28.781250,32.281250,16.111853,3679300
2000-10-01,31.984375,34.156250,30.812500,34.156250,17.189142,1225100
2000-11-01,34.281250,34.546875,33.343750,34.140625,17.181274,467600
2000-12-01,34.000000,34.421875,31.406250,33.187500,16.701614,487200
2001-01-01,32.937500,33.921875,30.062500,31.320000,15.993205,973100
2001-02-01,31.450001,32.709999,31.200001,31.969999,16.325121,532900
2001-03-01,31.799999,32.060001,28.299999,31.290001,15.977887,1341800
2001-04-01,31.290001,33.270000,29.940001,32.799999,16.867624,2151000
2001-05-01,33.000000,33.549999,31.900000,33.029999,16.985897,658900
2001-06-01,32.700001,32.900002,30.030001,31.150000,16.019096,802100
2001-07-01,31.000000,32.220001,29.330000,30.870001,15.988603,733600
2001-08-01,30.700001,31.469999,29.639999,29.770000,15.418886,811100
2001-09-01,29.900000,30.430000,28.389999,29.260000,15.154734,2107300
2001-10-01,29.209999,30.309999,27.600000,27.719999,14.467743,1904600
2001-11-01,28.000000,28.799999,27.260000,27.370001,14.285068,3354600
2001-12-01,27.230000,28.299999,26.639999,28.030001,14.629539,1328400
2002-01-01,27.900000,28.700001,26.280001,27.020000,14.211641,1830500
2002-02-01,27.250000,27.340000,25.780001,26.969999,14.185339,1410300
2002-03-01,27.250000,28.540001,27.200001,28.180000,14.821758,1691100
2002-04-01,27.900000,28.250000,25.400000,26.469999,14.035039,1727800
2002-05-01,26.309999,27.250000,25.350000,26.250000,13.918392,2050500
2002-06-01,26.190001,26.309999,23.330000,24.250000,12.857938,1671500
2002-07-01,24.370001,24.370001,16.400000,20.680000,11.071054,2803000
2002-08-01,20.799999,22.740000,19.629999,21.500000,11.510041,2544500
2002-09-01,21.549999,21.549999,17.440001,18.670000,9.995002,5099300
2002-10-01,18.889999,19.110001,14.900000,18.240000,9.883791,20008700
2002-11-01,18.139999,19.389999,17.299999,18.770000,10.170985,10791900
2002-12-01,18.850000,19.490000,17.920000,19.150000,10.376901,11815800
2003-01-01,19.379999,20.700001,18.219999,18.700001,10.253782,15442800
2003-02-01,18.799999,18.840000,16.709999,17.700001,9.705453,10068700
2003-03-01,17.900000,18.740000,17.389999,18.400000,10.089284,9243800
2003-04-01,18.510000,20.240000,18.309999,19.990000,11.078272,8530100
2003-05-01,20.000000,22.420000,19.610001,22.010000,12.197739,19859900
2003-06-01,22.299999,22.950001,21.959999,22.120001,12.258702,13760400
2003-07-01,21.990000,22.250000,20.500000,20.639999,11.536065,10354300
2003-08-01,20.760000,21.100000,20.120001,21.049999,11.765219,9023800
2003-09-01,20.969999,21.969999,20.969999,21.900000,12.240303,12850500
2003-10-01,21.969999,22.340000,21.610001,22.049999,12.434806,9327700
2003-11-01,22.170000,22.400000,21.250000,22.100000,12.463008,10579400
2003-12-01,22.190001,23.480000,22.000000,23.330000,13.156644,13439700
2004-01-01,23.400000,24.120001,23.100000,23.809999,13.552802,9584200
2004-02-01,23.990000,24.280001,23.309999,24.260000,13.808952,8427200
2004-03-01,24.459999,24.750000,23.719999,24.320000,13.843101,19450700
2004-04-01,24.370001,24.459999,22.719999,23.280001,13.359350,18940200
2004-05-01,23.490000,23.639999,22.070000,23.559999,13.520035,21483400
2004-06-01,23.590000,24.049999,23.180000,23.760000,13.634807,15285200
2004-07-01,23.870001,24.299999,23.309999,24.120001,13.962581,12470200
2004-08-01,24.209999,25.100000,23.959999,25.100000,14.529880,16854200
2004-09-01,25.129999,25.490000,24.770000,25.049999,14.500936,15324700
