Date,Open,High,Low,Close,Adj Close,Volume
2000-06-01,68.687500,69.593750,65.781250,65.781250,34.993523,34000
2000-07-01,65.781250,71.000000,65.781250,70.250000,37.370750,31400
2000-08-01,70.250000,79.750000,70.250000,79.687500,42.448463,170300
2000-09-01,79.875000,87.640625,79.656250,86.968750,46.327065,315400
2000-10-01,87.250000,87.875000,78.218750,82.906250,44.163044,467500
2000-11-01,83.875000,85.312500,81.375000,82.843750,44.370361,117500
2000-12-01,83.187500,89.750000,82.156250,88.781250,47.550449,429300
2001-01-01,88.343750,88.343750,72.281250,80.000000,43.204498,680700
2001-02-01,79.080002,84.989998,78.949997,81.900002,44.230602,534900
2001-03-01,81.500000,84.300003,73.599998,81.580002,44.057770,371100
2001-04-01,82.199997,86.830002,76.849998,85.980003,46.771507,318900
2001-05-01,85.910004,86.750000,82.250000,84.400002,45.911991,170500
2001-06-01,83.949997,84.110001,75.750000,78.209999,42.544750,208000
2001-07-01,78.400002,81.550003,70.480003,74.620003,40.819168,90600
2001-08-01,74.650002,76.550003,71.599998,73.459999,40.184616,156200
2001-09-01,73.779999,74.400002,63.150002,66.400002,36.322617,103100
2001-10-01,65.230003,70.470001,63.740002,64.150002,35.091801,85400
2001-11-01,64.269997,66.669998,61.470001,61.860001,34.128998,356300
2001-12-01,61.549999,64.959999,58.750000,63.970001,35.293118,1661800
2002-01-01,63.599998,64.449997,59.500000,61.450001,34.143154,2331700
2002-02-01,61.200001,61.889999,58.599998,60.750000,33.754219,1309800
2002-03-01,60.900002,66.750000,60.560001,66.250000,36.810162,1263000
2002-04-01,65.599998,67.839996,64.639999,65.550003,36.648045,840200
2002-05-01,65.779999,66.120003,60.020000,62.450001,34.914886,1329600
2002-06-01,62.000000,62.150002,56.700001,58.930000,32.946888,1467500
2002-07-01,58.549999,58.830002,40.799999,51.230000,28.914875,2552200
2002-08-01,51.400002,55.700001,48.619999,53.290001,30.077574,2015700
2002-09-01,52.259998,52.259998,43.849998,46.169998,26.058941,2272500
2002-10-01,45.950001,47.759998,38.570000,46.200001,26.368624,5694800
2002-11-01,46.000000,48.490002,43.500000,46.700001,26.654001,2677800
2002-12-01,47.150002,48.509998,45.169998,47.880001,27.327478,3130700
2003-01-01,48.299999,51.599998,44.900002,46.330002,26.757124,2952900
2003-02-01,46.580002,46.889999,41.820000,44.139999,25.492315,1273800
2003-03-01,44.299999,46.599998,43.000000,45.730000,26.410585,2070300
2003-04-01,45.980000,49.480000,45.540001,49.020000,28.567421,1118400
2003-05-01,49.020000,54.849998,48.200001,54.150002,31.557037,2792100
2003-06-01,54.480000,55.709999,53.700001,54.200001,31.586185,1905500
2003-07-01,54.000000,54.540001,50.500000,51.279999,30.176653,2100900
2003-08-01,51.279999,52.000000,49.610001,51.540001,30.329659,2204600
