Date,Open,High,Low,Close,Adj Close,Volume
1998-12-01,25.312500,26.406250,25.312500,26.125000,20.364689,91100
1999-01-01,26.156250,27.562500,25.687500,27.468750,21.412144,264300
1999-02-01,27.593750,28.093750,26.218750,27.296875,21.278172,206000
1999-03-01,27.218750,29.562500,27.062500,28.593750,22.289099,278400
1999-04-01,28.750000,30.656250,28.390625,29.343750,22.898571,578300
1999-05-01,29.406250,30.437500,27.625000,28.015625,21.862160,513400
1999-06-01,28.062500,29.781250,27.625000,29.781250,23.239967,143400
1999-07-01,29.562500,30.578125,27.437500,27.562500,21.537518,370400
1999-08-01,27.656250,28.062500,25.156250,26.500000,20.707268,362200
1999-09-01,26.640625,27.046875,25.343750,26.078125,20.377615,243900
1999-10-01,26.218750,29.062500,25.906250,28.390625,22.216288,374000
1999-11-01,28.500000,29.125000,27.750000,28.406250,22.228518,160800
1999-12-01,28.750000,31.093750,28.218750,31.062500,24.307096,4812600
2000-01-01,31.000000,31.000000,26.875000,27.203125,21.313709,1766000
2000-02-01,27.437500,28.359375,23.890625,25.687500,20.126207,1417100
2000-03-01,25.703125,29.890625,24.031250,29.265625,22.929682,4701800
2000-04-01,29.656250,31.937500,27.375000,28.656250,22.496031,790000
2000-05-01,28.781250,29.531250,26.140625,27.109375,21.281689,694900
2000-06-01,27.000000,28.125000,24.125000,25.593750,20.091875,1325900
2000-07-01,25.687500,28.562500,25.593750,26.000000,20.449839,1215500
2000-08-01,26.125000,27.843750,24.718750,24.921875,19.601866,506100
2000-09-01,24.812500,27.000000,24.453125,24.890625,19.577284,17420200
2000-10-01,24.875000,25.468750,21.562500,24.578125,19.379473,3726800
2000-11-01,24.750000,25.312500,22.812500,23.968750,18.898989,713900
2000-12-01,24.156250,26.062500,22.812500,25.593750,20.180277,1016600
2001-01-01,25.781250,28.629999,25.312500,28.570000,22.583408,10307700
2001-02-01,28.500000,28.610001,25.709999,26.530001,20.970877,6339300
2001-03-01,26.520000,27.799999,24.190001,26.090000,20.623077,3056900
2001-04-01,25.840000,27.900000,25.000000,27.299999,21.623472,1889000
2001-05-01,27.400000,29.100000,26.950001,27.950001,22.138330,2692600
2001-06-01,27.700001,28.490000,26.840000,27.670000,21.916548,925900
2001-07-01,27.639999,29.350000,26.600000,28.900000,22.940340,1327000
2001-08-01,28.799999,29.180000,25.940001,26.370001,20.932072,2540500
2001-09-01,26.440001,27.170000,20.000000,22.969999,18.233208,3313200
2001-10-01,23.000000,25.430000,22.469999,24.180000,19.251387,1666500
2001-11-01,24.080000,27.740000,24.080000,27.400000,21.815054,3376700
2001-12-01,27.150000,29.150000,27.000000,28.600000,22.770458,5184000
2002-01-01,28.850000,29.540001,27.650000,29.540001,23.555777,8303500
2002-02-01,29.450001,30.250000,28.150000,29.700001,23.683363,8626400
2002-03-01,29.700001,30.820000,29.360001,30.040001,23.954489,5258600
2002-04-01,29.350000,30.540001,27.920000,29.200001,23.313988,6366000
2002-05-01,29.250000,30.410000,28.400000,29.049999,23.194227,4652400
2002-06-01,29.000000,29.379999,26.620001,27.469999,21.932716,11384200
2002-07-01,27.469999,27.750000,21.200001,24.190001,19.348989,2186100
2002-08-01,24.150000,26.080000,21.889999,24.920000,19.932896,1832100
2002-09-01,24.420000,25.900000,22.360001,22.670000,18.133181,1791800
2002-10-01,22.650000,25.400000,20.670000,24.200001,19.381220,4065400
2002-11-01,24.000000,26.980000,23.620001,25.320000,20.278200,3174300
2002-12-01,26.049999,26.280001,22.559999,23.110001,18.508257,5252500
2003-01-01,23.330000,24.620001,22.000000,22.340000,17.932476,2434900
2003-02-01,22.350000,22.660000,20.969999,22.240000,17.852207,1398900
2003-03-01,22.400000,24.280001,20.650000,22.730000,18.245535,7114200
2003-04-01,22.730000,25.650000,22.610001,25.389999,20.410162,5993500
2003-05-01,25.389999,26.770000,24.840000,26.740000,21.495392,4428700
2003-06-01,27.049999,28.260000,26.680000,27.090000,21.776743,6326300
2003-07-01,26.850000,28.440001,26.570000,27.590000,22.209496,3353200
2003-08-01,27.650000,29.100000,26.799999,29.000000,23.344521,4465900
2003-09-01,29.250000,29.520000,27.379999,27.580000,22.201445,2728100
2003-10-01,27.820000,30.299999,27.820000,30.090000,24.253630,5980400
2003-11-01,30.299999,30.620001,29.090000,30.360001,24.471252,2708200
2003-12-01,30.600000,31.570000,29.639999,31.490000,25.382078,2608400
2004-01-01,31.620001,32.340000,30.959999,31.309999,25.305897,2572100
2004-02-01,31.299999,32.340000,30.870001,31.990000,25.855499,2753500
2004-03-01,32.080002,32.580002,30.549999,31.750000,25.661524,5311600
2004-04-01,31.879999,32.540001,31.270000,31.389999,25.404573,4938900
2004-05-01,31.350000,31.770000,29.730000,31.590000,25.566441,8936300
2004-06-01,31.450001,32.180000,31.320000,31.629999,25.598806,5965800
2004-07-01,31.700001,31.709999,29.740000,30.430000,24.660059,5468600
2004-08-01,30.430000,30.690001,28.900000,30.370001,24.611435,7832000
2004-09-01,30.299999,31.549999,30.299999,31.200001,25.284058,11394300
2004-10-01,31.209999,32.590000,31.059999,32.459999,26.343731,10471300
2004-11-01,32.480000,34.509998,32.380001,33.820000,27.447483,12354800
2004-12-01,33.950001,35.459999,33.930000,35.290001,28.640488,8844700
2005-01-01,35.450001,35.549999,33.230000,33.779999,27.500381,5464600
2005-02-01,33.820000,34.360001,33.330002,33.599998,27.353840,5813500
2005-03-01,33.599998,34.400002,32.709999,33.160000,26.995640,10675600
2005-04-01,33.299999,33.470001,30.620001,31.049999,25.313982,12504000
2005-05-01,31.920000,33.180000,31.040001,32.970001,26.879295,9032100
2005-06-01,33.099998,33.880001,32.680000,32.779999,26.724390,7248700
2005-07-01,32.950001,35.029999,32.450001,34.639999,28.282026,8210800
2005-08-01,34.700001,34.820000,33.009998,33.500000,27.351267,18419300
2005-09-01,33.549999,33.950001,31.600000,32.490002,26.526651,39582700
2005-10-01,32.599998,32.650002,30.740000,31.830000,26.034094,33017400
2005-11-01,31.879999,34.270000,31.760000,33.099998,27.072838,24645900
2005-12-01,33.250000,33.889999,32.630001,32.650002,26.704782,21401600
2006-01-01,32.500000,34.130001,32.250000,33.230000,27.317955,16803400
2006-02-01,33.169998,33.840000,32.849998,33.470001,27.515257,12151400
2006-03-01,33.520000,34.090000,33.009998,33.660000,27.671450,19923900
2006-04-01,33.810001,34.369999,33.290001,34.090000,28.030710,14047300
2006-05-01,34.080002,34.820000,32.959999,33.520000,27.562042,20160900
2006-06-01,33.599998,34.150002,32.410000,33.389999,27.455143,19997400
2006-07-01,33.509998,33.509998,31.129999,32.279999,26.599152,19984600
2006-08-01,32.230000,33.209999,31.559999,32.919998,27.126526,34175100
2006-09-01,32.990002,35.410000,32.720001,34.950001,28.799269,35060800
2006-10-01,34.930000,37.470001,34.910000,37.209999,30.720526,37821200
2006-11-01,37.270000,38.230000,36.430000,37.680000,31.108536,38942100
2006-12-01,37.639999,38.779999,37.349998,38.360001,31.669954,21638300
2007-01-01,38.570000,39.720001,38.029999,39.459999,32.694538,25593800
2007-02-01,39.470001,40.209999,37.680000,38.279999,31.716845,26824900
2007-03-01,38.240002,38.810001,36.860001,38.029999,31.509722,35189100
2007-04-01,38.090000,39.840000,37.910000,38.930000,32.313972,28380400
